ep,temp,t_real,checks
46050,9.93,198,1:28.0
46074,9.93,34,1:36.0
46104,9.93,5,1:10.0;2:10.0
46248,9.93,4,0:4.0
46397,9.93,17,1:4.0
46410,9.93,38,1:16.0
46462,9.93,16,0:4.0
46476,9.93,8,0:4.0
46546,9.93,43,0:4.0
46590,9.93,3,0:4.0
46657,9.93,199,1:4.0
46703,9.93,97,1:28.0
46708,9.93,198,2:144.0
46732,9.93,4,0:4.0
46747,9.93,199,1:4.0
46754,9.93,198,2:70.0
46817,9.93,27,1:28.0
46874,9.93,8,0:4.0
46880,9.93,70,1:36.0
46916,9.93,198,0:4.0;3:84.0
46965,9.93,3,1:8.0
47028,9.93,18,1:16.0
47035,9.93,199,1:12.0
47070,9.93,4,1:8.0;2:8.0
47121,9.93,199,1:102.0
47219,9.93,9,1:8.0
47264,9.93,198,2:252.0
47275,9.93,13,1:4.0;2:4.0
47364,9.93,4,0:4.0
47374,9.92,8,1:8.0
47454,9.92,58,0:4.0
47479,9.92,21,1:22.0;2:22.0
47584,9.92,2,1:8.0;2:8.0;3:8.0
47606,9.92,68,1:28.0
47672,9.92,10,1:10.0
47701,9.92,68,1:8.0
47712,9.92,198,3:90.0
47750,9.92,198,1:8.0
47796,9.92,2,0:4.0
47804,9.92,6,0:4.0
47930,9.92,10,1:12.0
47988,9.92,38,1:20.0
48001,9.92,3,1:4.0
48063,9.92,3,1:4.0
48094,9.92,58,3:120.0
48339,9.92,1,1:4.0
48362,9.92,8,1:8.0
48396,9.92,-2,2:72.0;3:360.0
48758,9.92,16,1:12.0
48787,9.92,27,1:28.0
48799,9.92,97,1:28.0
48816,9.92,198,2:20.0;3:42.0
48864,9.92,198,1:28.0
48878,9.92,166,1:28.0
48896,9.92,198,3:134.0
49124,9.92,2,0:4.0
49154,9.92,16,0:4.0
49161,9.92,3,1:4.0
49314,9.92,8,0:4.0
49406,9.92,198,2:40.0
49436,9.92,2,1:8.0;2:8.0
49444,9.92,52,1:36.0;2:36.0
49452,9.92,2,0:4.0
49628,9.92,4,0:4.0
49670,9.92,89,1:28.0;2:28.0;3:28.0
49694,9.92,83,1:12.0;3:80.0
49696,9.92,38,1:36.0
49742,9.92,3,0:4.0
49816,9.92,198,1:24.0
49885,9.92,3,1:4.0
49889,9.92,3,1:4.0
49894,9.92,65,3:134.0
49991,9.92,35,1:8.0
49997,9.92,4,1:4.0
50046,9.92,2,0:4.0
50151,9.92,4,1:4.0
50154,9.92,22,1:12.0
50190,9.92,12,0:4.0
50263,9.92,179,1:40.0
50372,9.92,33,1:28.0
50432,9.92,50,2:104.0
50538,9.92,198,1:232.0
50579,9.92,76,1:22.0
50582,9.92,3,0:4.0
50629,9.92,199,1:8.0
50667,9.92,97,1:28.0
50685,9.92,7,1:4.0
50704,9.92,4,0:4.0
50738,9.92,198,2:14.0;3:44.0
50874,9.92,43,1:36.0
50886,9.92,198,1:26.0
50934,9.92,198,2:196.0
50978,9.92,198,1:20.0
51090,9.92,198,2:80.0
51126,9.92,8,0:4.0
51140,9.92,34,1:16.0;3:24.0
51214,9.92,91,0:4.0
51305,9.92,41,1:28.0
51308,9.92,13,1:20.0;2:20.0
51328,9.92,68,1:28.0
51342,9.92,12,0:4.0
51410,9.92,6,0:4.0
51454,9.92,198,2:80.0
51582,9.92,8,0:4.0
51636,9.92,198,1:12.0
51674,9.92,14,1:8.0
51680,9.92,134,0:4.0;2:10.0;3:34.0
51736,9.92,61,2:20.0
51764,9.92,8,0:4.0
51804,9.92,106,1:12.0
51808,9.92,16,0:4.0
51824,9.92,178,3:360.0
51954,9.92,198,1:8.0
52061,9.92,4,1:4.0
52079,9.92,3,1:4.0
52099,9.92,3,1:4.0
52130,9.92,190,1:16.0;3:96.0
52142,9.92,33,1:10.0
52214,9.92,2,0:4.0;1:4.0
52238,9.92,198,2:180.0
52252,9.92,198,1:28.0
52268,9.92,163,1:20.0
52440,9.92,198,2:32.0
52465,9.92,199,1:28.0
52490,9.92,40,1:12.0
52552,9.92,23,1:20.0
52632,9.92,5,1:10.0;2:10.0
52662,9.92,198,1:10.0
52684,9.92,2,0:4.0
52710,9.92,6,0:4.0
52729,9.92,199,1:4.0
52835,9.92,15,1:8.0
52884,9.92,198,1:16.0;3:384.0
52897,9.92,3,1:4.0
52901,9.92,39,1:16.0
52904,9.92,4,0:4.0
52976,9.92,18,1:8.0
53052,9.92,198,1:318.0
53062,9.92,26,1:8.0
53256,9.92,16,0:4.0
53354,9.92,23,1:20.0
53370,9.92,4,0:4.0
53386,9.92,52,1:12.0
53488,9.92,13,1:20.0
53497,9.92,15,1:16.0
53503,9.92,26,1:22.0
53524,9.92,43,1:36.0
53624,9.92,111,2:14.0
53642,9.92,10,1:10.0
53661,9.92,23,1:12.0
53723,9.91,199,1:12.0
53745,9.91,17,1:4.0
53770,9.91,26,1:28.0
53776,9.91,198,0:4.0
53787,9.91,8,1:12.0
53797,9.91,11,1:16.0
53840,9.91,198,1:8.0
53857,9.91,199,1:4.0
53936,9.91,198,1:8.0
53970,9.91,198,3:18.0
53976,9.91,28,1:20.0
54070,9.91,198,1:36.0
54220,9.91,118,1:8.0
54314,9.91,2,1:8.0;2:8.0;3:8.0
54330,9.91,8,0:4.0
54332,9.91,8,1:8.0
54366,9.91,6,0:4.0
54477,9.91,199,1:8.0
54482,9.91,4,1:8.0
54550,9.91,198,1:36.0;2:76.0
54681,9.91,10,1:22.0
54719,9.91,11,1:8.0
54741,9.91,27,1:8.0
54750,9.91,16,0:4.0
54820,9.91,16,0:4.0
54837,9.91,47,1:16.0
54846,9.91,6,1:16.0;2:16.0;3:16.0
54872,9.91,6,0:4.0;1:4.0
54936,9.91,2,0:4.0
54990,9.91,116,1:8.0;2:28.0
55004,9.91,34,1:8.0
55008,9.91,3,0:4.0
55042,9.91,34,1:8.0;2:8.0
55062,9.91,6,0:4.0
55078,9.91,198,1:20.0;3:80.0
55096,9.91,26,1:8.0
55147,9.91,16,1:16.0;2:16.0
55170,9.91,198,1:28.0
55194,9.91,2,0:4.0
55364,9.91,100,3:96.0
55440,9.91,8,0:4.0
55447,9.91,25,1:4.0;2:4.0
55522,9.91,2,0:4.0
55533,9.91,11,1:8.0
55599,9.91,23,1:16.0
55641,9.91,199,1:8.0
55662,9.91,3,0:4.0
55825,9.91,11,1:16.0
56003,9.91,9,1:4.0
56082,9.91,12,0:4.0
56132,9.91,18,1:8.0
56173,9.91,199,1:12.0
56188,9.91,2,0:4.0
56220,9.91,198,1:8.0;2:8.0;3:8.0
56353,9.91,23,1:16.0
56426,9.91,4,0:4.0
56440,9.91,198,3:270.0
56454,9.91,198,1:8.0
56521,9.91,13,1:4.0
56562,9.91,6,0:4.0
56570,9.91,22,3:48.0
56651,9.91,4,1:4.0
56664,9.91,3,0:4.0
56710,9.91,3,0:4.0
56742,9.91,198,1:20.0
56755,9.91,199,1:10.0
56766,9.91,3,0:4.0
56793,9.91,5,1:4.0
56819,9.91,5,1:4.0
56846,9.91,198,1:8.0
56926,9.91,2,0:4.0
57002,9.91,6,0:4.0
57006,9.91,8,0:4.0
57120,9.91,169,1:12.0;2:108.0
57182,9.91,18,1:20.0
57220,9.91,6,1:8.0
57296,9.91,58,1:16.0
57304,9.91,2,0:4.0
57386,9.91,2,0:4.0
57498,9.91,10,1:16.0
57501,9.91,5,1:8.0
57502,9.91,10,1:16.0
57531,9.91,55,1:28.0
57611,9.91,199,1:16.0
57612,9.91,8,0:4.0
57682,9.91,2,0:4.0
57684,9.91,6,0:4.0
57916,9.91,198,1:8.0
57950,9.91,10,1:8.0
57963,9.91,9,1:4.0
57974,9.91,16,0:4.0
58077,9.91,17,1:12.0
58140,9.91,68,1:28.0
58297,9.91,98,1:22.0
58340,9.91,13,1:10.0
58379,9.91,199,1:8.0
58424,9.91,12,0:4.0
58477,9.91,13,1:4.0
58520,9.91,12,0:4.0
58670,9.91,198,2:84.0
58680,9.91,198,2:12.0
58699,9.91,1,1:4.0
58702,9.91,2,0:4.0
58816,9.91,3,0:4.0;1:4.0
58836,9.91,198,2:100.0
58848,9.91,2,0:4.0
58866,9.91,2,0:4.0
58983,9.91,20,1:4.0
59006,9.91,198,1:8.0
59045,9.91,199,1:22.0
59076,9.91,198,2:56.0
59245,9.91,54,1:22.0
59252,9.91,3,0:4.0
59294,9.91,8,0:4.0
59317,9.91,3,1:4.0
59414,9.91,118,3:80.0
59468,9.91,95,2:20.0
59500,9.91,8,0:4.0
59529,9.91,13,1:4.0
59530,9.91,198,1:26.0
59558,9.91,10,1:8.0
59614,9.91,40,0:4.0;1:4.0
59836,9.91,152,2:30.0
59873,9.91,7,1:8.0
59878,9.91,2,0:4.0
59898,9.91,12,0:4.0
59921,9.91,15,1:4.0
59922,9.91,198,2:144.0
59940,9.91,198,1:8.0
60169,9.90,55,1:28.0
60174,9.90,10,2:24.0
60322,9.90,124,1:28.0
60342,9.90,198,0:4.0
60380,9.90,10,1:12.0
60388,9.90,198,1:36.0
60393,9.90,19,1:10.0
60416,9.90,198,1:16.0
60420,9.90,4,0:4.0
60461,9.90,7,1:8.0
60490,9.90,2,0:4.0
60560,9.90,68,1:28.0
60576,9.90,198,1:8.0
60603,9.90,39,1:16.0
60637,9.90,5,1:4.0
60645,9.90,76,1:22.0
60668,9.90,3,0:4.0
60904,9.90,8,0:4.0
60916,9.90,96,1:28.0;2:28.0
60948,9.90,6,1:8.0
61019,9.90,160,1:10.0
61098,9.90,40,0:4.0
61126,9.90,3,0:4.0
61170,9.90,198,1:8.0
61200,9.90,3,0:4.0
61210,9.90,198,0:4.0
61220,9.90,2,0:4.0
61274,9.90,198,3:210.0
61290,9.90,61,1:28.0
61368,9.90,7,1:12.0
61450,9.90,2,0:4.0;1:4.0;2:4.0
61475,9.90,9,1:10.0
61528,9.90,4,2:12.0
61556,9.90,198,1:36.0;2:188.0
61566,9.90,52,1:12.0;2:12.0
61598,9.90,16,1:12.0
61599,9.90,35,1:8.0
61610,9.90,16,1:36.0
61644,9.90,198,3:30.0
61706,9.90,12,0:4.0
61805,9.90,35,1:8.0
61810,9.90,198,0:4.0
61830,9.90,8,1:10.0
61832,9.90,18,1:20.0
61864,9.90,50,0:4.0
61890,9.90,198,0:4.0
61920,9.90,23,0:4.0;2:8.0
61921,9.90,55,1:56.0
61934,9.90,198,2:70.0
62038,9.90,4,1:8.0
62084,9.90,2,0:4.0
62206,9.90,6,0:4.0
62305,9.90,199,1:4.0
62306,9.90,198,1:28.0
62313,9.90,10,1:8.0
62344,9.90,16,0:4.0
62528,9.90,198,1:8.0
62566,9.90,133,1:20.0;2:80.0;3:270.0
62607,9.90,21,1:22.0
62615,9.90,9,1:4.0
62707,9.90,23,1:16.0
62756,9.90,4,0:4.0
62766,9.90,5,1:10.0
62890,9.90,136,3:24.0
62916,9.90,16,1:36.0
62966,9.90,111,1:226.0;2:226.0
63043,9.90,25,1:26.0
63046,9.90,54,2:112.0
63095,9.90,9,1:4.0
63104,9.90,2,0:4.0
63168,9.90,118,1:36.0;3:240.0
63210,9.90,8,0:4.0
63211,9.90,199,1:22.0
63306,9.90,4,0:4.0
63342,9.90,2,0:4.0;1:4.0
63356,9.90,4,0:4.0
63382,9.90,16,1:24.0
63409,9.90,4,1:4.0
63422,9.90,8,1:8.0
63483,9.90,7,1:8.0
63586,9.90,198,2:56.0
63638,9.90,110,3:224.0
63640,9.90,2,0:4.0
63700,9.90,16,0:4.0
63722,9.90,34,1:8.0
63948,9.90,3,0:4.0
63964,9.90,198,1:20.0
64039,9.90,4,1:10.0
64098,9.90,8,1:20.0;2:20.0;3:20.0
64130,9.90,198,2:16.0
64132,9.90,6,0:4.0
64136,9.90,2,0:4.0
64185,9.90,199,1:88.0;2:88.0
64228,9.90,198,0:4.0;2:36.0
64270,9.90,13,1:12.0
64286,9.90,3,0:4.0
64604,9.90,23,1:20.0
64680,9.90,198,1:36.0;2:234.0
64760,9.90,4,0:4.0
64835,9.90,23,1:16.0
64845,9.90,15,1:8.0
64863,9.90,9,1:4.0
64902,9.90,4,0:4.0
64944,9.90,40,0:4.0
64984,9.90,16,0:4.0;1:4.0
64994,9.90,4,1:8.0
65026,9.90,52,3:108.0
65046,9.90,198,2:192.0
65246,9.90,2,0:4.0
65344,9.90,18,1:20.0
65382,9.90,4,1:8.0
65438,9.90,78,1:8.0
65458,9.90,198,0:4.0
65460,9.90,4,1:8.0
65472,9.90,10,1:8.0
65568,9.90,6,1:8.0;2:8.0
65572,9.90,10,1:10.0
65594,9.90,2,0:4.0
65618,9.90,8,0:4.0
65657,9.90,17,1:12.0
65671,9.90,23,1:12.0
65695,9.90,13,1:28.0
65752,9.90,94,3:48.0
65770,9.90,198,1:16.0
65835,9.90,97,1:28.0
65890,9.90,2,0:4.0
65911,9.90,23,1:12.0;2:12.0
65913,9.90,199,1:8.0
65934,9.90,134,0:4.0;3:42.0
66080,9.90,16,0:4.0
66098,9.90,8,1:10.0
66146,9.90,4,0:4.0
66191,9.90,199,1:8.0
66282,9.90,45,3:28.0
66284,9.90,198,1:12.0
66347,9.89,3,1:4.0
66443,9.89,38,1:26.0
66444,9.89,8,1:20.0;2:20.0
66454,9.89,12,0:4.0
66462,9.89,12,0:4.0
66483,9.89,24,1:10.0
66490,9.89,198,1:8.0
66550,9.89,2,0:4.0
66587,9.89,131,1:12.0
66694,9.89,13,1:10.0
66716,9.89,198,2:196.0
66726,9.89,22,1:16.0
66736,9.89,198,1:28.0
66858,9.89,4,0:4.0
66896,9.89,6,0:4.0
66899,9.89,5,1:4.0
66962,9.89,6,0:4.0
67079,9.89,27,1:28.0
67189,9.89,7,1:8.0;2:8.0
67343,9.89,4,1:10.0
67348,9.89,76,3:104.0
67364,9.89,4,0:4.0
67371,9.89,19,1:8.0
67400,9.89,23,1:10.0
67457,9.89,19,1:10.0
67510,9.89,6,0:4.0
67518,9.89,2,0:4.0
67532,9.89,2,0:4.0
67547,9.89,28,1:28.0
67679,9.89,3,1:4.0
67744,9.89,3,0:4.0
67806,9.89,2,1:8.0;2:8.0;3:8.0
67831,9.89,199,1:12.0
67862,9.89,3,0:4.0
67896,9.89,3,0:4.0
68022,9.89,8,1:20.0;2:20.0;3:20.0
68052,9.89,198,1:8.0;3:56.0
68074,9.89,4,0:4.0
68090,9.89,198,3:180.0
68161,9.89,34,1:28.0;2:28.0
68186,9.89,19,1:28.0
68208,9.89,30,3:32.0
68230,9.89,4,0:4.0
68247,9.89,7,1:4.0
68342,9.89,198,2:60.0
68360,9.89,198,2:186.0
68366,9.89,4,1:12.0
68582,9.89,12,0:4.0
68716,9.89,3,0:4.0
68717,9.89,9,1:4.0
68722,9.89,43,1:12.0
68795,9.89,17,1:4.0
68798,9.89,2,0:4.0
68933,9.89,98,1:22.0
68940,9.89,34,1:36.0
68958,9.89,3,0:4.0
68960,9.89,151,3:144.0
69004,9.89,158,3:320.0
69131,9.89,199,1:8.0
69132,9.89,4,0:4.0
69203,9.89,195,1:56.0
69252,9.89,142,2:30.0
69347,9.89,15,1:4.0
69396,9.89,133,3:270.0
69440,9.89,25,1:8.0
69470,9.89,2,1:8.0
69573,9.89,7,1:8.0
69580,9.89,94,1:16.0
69602,9.89,6,1:8.0
69740,9.89,2,0:4.0
69742,9.89,198,1:36.0
69765,9.89,11,1:16.0
69798,9.89,198,2:56.0
69826,9.89,4,0:4.0
69842,9.89,23,2:16.0
69868,9.89,3,0:4.0
69894,9.89,26,1:8.0
69914,9.89,88,2:180.0
70056,9.89,4,0:4.0;1:4.0
70134,9.89,198,0:4.0;1:4.0
70248,9.89,2,0:4.0
70298,9.89,2,0:4.0
70310,9.89,4,1:8.0
70337,9.89,19,1:12.0;2:12.0
70358,9.89,38,1:16.0
70373,9.89,3,1:4.0
70432,9.89,198,3:224.0
70438,9.89,4,1:12.0
70446,9.89,10,1:8.0
70544,9.89,50,0:4.0
70618,9.89,198,0:4.0
70664,9.89,3,0:4.0
70797,9.89,29,1:12.0
70824,9.89,198,2:108.0
70941,9.89,5,1:4.0
70998,9.89,6,0:4.0
71009,9.89,41,1:28.0
71051,9.89,3,1:4.0
71082,9.89,12,0:4.0
71139,9.89,10,1:22.0;2:22.0;3:0.0
71142,9.89,133,0:4.0
71172,9.89,133,1:8.0;2:8.0;3:42.0
71226,9.89,115,1:16.0
71332,9.89,38,0:4.0;2:16.0
71388,9.89,16,1:12.0
71405,9.89,199,1:28.0
71452,9.89,4,0:4.0
71468,9.89,60,1:8.0
71559,9.89,199,1:28.0
71568,9.89,8,0:4.0
71576,9.89,4,1:8.0
71595,9.89,125,1:28.0
71641,9.89,199,1:16.0
71717,9.89,199,1:4.0
71788,9.89,198,1:12.0
71814,9.89,19,1:28.0
71876,9.89,4,1:12.0
71924,9.89,28,0:4.0
71936,9.89,198,0:4.0
71948,9.89,4,0:4.0
71956,9.89,3,0:4.0
72020,9.89,3,0:4.0
72233,9.89,9,1:8.0
72264,9.89,4,0:4.0
72385,9.89,19,1:10.0
72393,9.89,30,1:8.0
72400,9.89,47,3:36.0
72414,9.89,43,1:36.0
72462,9.89,48,1:20.0
72570,9.89,198,2:252.0
72577,9.89,7,1:8.0
72604,9.89,193,2:20.0
72696,9.88,63,3:26.0
72744,9.88,68,1:20.0
72763,9.88,71,1:16.0
72792,9.88,103,1:28.0
72860,9.88,2,0:4.0
72932,9.88,3,0:4.0
73114,9.88,3,0:4.0
73163,9.88,9,1:4.0
73166,9.88,3,0:4.0
73206,9.88,18,0:4.0;3:40.0
73286,9.88,24,1:8.0;2:52.0
73308,9.88,198,2:42.0
73320,9.88,2,0:4.0
73352,9.88,198,3:120.0
73392,9.88,88,1:36.0
73416,9.88,2,0:4.0
73548,9.88,4,0:4.0
73568,9.88,3,0:4.0
73596,9.88,48,2:20.0
73636,9.88,34,1:8.0
73648,9.88,8,0:4.0
73674,9.88,2,0:4.0;1:4.0
73740,9.88,6,0:4.0
73776,9.88,6,0:4.0;1:4.0
73818,9.88,18,1:8.0;2:8.0;3:8.0
73854,9.88,148,2:60.0
73856,9.88,198,0:4.0
74025,9.88,3,1:4.0
74092,9.88,7,0:4.0
74154,9.88,16,0:4.0
74203,9.88,71,1:16.0
74306,9.88,8,0:4.0
74312,9.88,198,1:12.0
74338,9.88,160,2:324.0
74398,9.88,25,1:36.0
74399,9.88,5,1:4.0;2:4.0
74415,9.88,199,1:4.0
74770,9.88,3,0:4.0
74804,9.88,2,1:8.0;2:8.0;3:8.0
74856,9.88,198,2:24.0
75006,9.88,3,0:4.0
75016,9.88,198,2:24.0
75022,9.88,3,0:4.0
75067,9.88,199,1:26.0
75116,9.88,125,0:4.0
75129,9.88,17,1:4.0
75169,9.88,7,1:4.0;2:4.0
75193,9.88,35,1:8.0;2:8.0
75254,9.88,198,0:4.0
75300,9.88,103,1:28.0
75302,9.88,4,0:4.0
75308,9.88,58,1:8.0
75314,9.88,198,3:168.0
75323,9.88,11,1:10.0
75353,9.88,41,1:28.0
75419,9.88,3,1:4.0
75457,9.88,4,1:4.0
75494,9.88,3,0:4.0;1:4.0
75598,9.88,12,1:28.0
75716,9.88,198,3:74.0
75884,9.88,198,1:16.0
75905,9.88,19,1:10.0
75930,9.88,198,0:4.0;1:4.0
75998,9.88,4,1:8.0
76064,9.88,48,1:16.0
76065,9.88,17,1:4.0
76070,9.88,6,0:4.0
76252,9.88,198,3:48.0
76278,9.88,160,2:72.0
76311,9.88,53,1:12.0
76314,9.88,198,2:80.0;3:240.0
76370,9.88,76,2:156.0
76380,9.88,6,0:4.0;1:4.0
76454,9.88,8,0:4.0
76530,9.88,70,3:36.0
76542,9.88,4,0:4.0;3:12.0
76554,9.88,12,0:4.0
76648,9.88,2,0:4.0
76651,9.88,21,1:22.0
76788,9.88,88,1:36.0;2:36.0
76818,9.88,2,0:4.0
76842,9.88,176,0:4.0;1:4.0;3:130.0
76874,9.88,198,0:4.0
76890,9.88,2,0:4.0
76912,9.88,12,0:4.0
76921,9.88,27,1:28.0
76936,9.88,198,1:28.0
76990,9.88,5,1:10.0
77022,9.88,198,1:20.0
77038,9.88,2,0:4.0
77042,9.88,28,1:20.0
77070,9.88,94,1:10.0
77120,9.88,103,3:60.0
77244,9.88,2,0:4.0
77436,9.88,198,3:134.0
77496,9.88,26,1:8.0;2:8.0
77600,9.88,88,0:4.0
77621,9.88,29,1:12.0
77661,9.88,13,1:4.0
77804,9.88,3,0:4.0
77816,9.88,16,0:4.0;2:36.0
77874,9.88,10,1:16.0
77932,9.88,7,1:12.0
77938,9.88,13,0:4.0;3:30.0
78025,9.88,97,1:28.0
78028,9.88,19,1:28.0;2:28.0
78090,9.88,198,1:8.0
78247,9.88,9,1:4.0
78354,9.88,198,1:16.0
78374,9.88,2,0:4.0
78382,9.88,198,1:28.0;2:28.0
78444,9.88,2,0:4.0
78462,9.88,58,1:10.0
78494,9.88,198,3:270.0
78500,9.88,198,0:4.0
78612,9.88,198,1:36.0
78831,9.88,23,1:16.0
78861,9.88,4,1:4.0
78882,9.88,12,0:4.0
78926,9.88,198,3:140.0
78938,9.88,52,1:36.0
79025,9.87,4,1:4.0
79088,9.87,5,1:10.0;2:10.0
79128,9.87,198,1:20.0
79209,9.87,5,1:4.0
79319,9.87,7,1:4.0
79350,9.87,198,2:40.0
79352,9.87,198,2:30.0;3:226.0
79401,9.87,199,1:4.0
79482,9.87,154,0:4.0;3:48.0
79526,9.87,198,0:4.0
79614,9.87,4,0:4.0
79636,9.87,198,2:40.0
79648,9.87,43,0:4.0;1:4.0
79735,9.87,6,1:4.0
79747,9.87,35,1:8.0
79774,9.87,198,2:24.0
79798,9.87,61,2:24.0;3:126.0
79822,9.87,2,0:4.0
79828,9.87,125,1:16.0
79869,9.87,55,1:28.0
79896,9.87,2,0:4.0
79950,9.87,2,0:4.0;1:4.0
80006,9.87,198,0:4.0
80013,9.87,26,1:22.0
80020,9.87,28,1:20.0;2:20.0
80237,9.87,15,1:16.0
80294,9.87,2,0:4.0
80300,9.87,198,1:8.0;3:360.0
80318,9.87,6,0:4.0
80391,9.87,24,1:10.0
80542,9.87,28,0:4.0
80599,9.87,11,1:8.0
80607,9.87,11,1:16.0
80708,9.87,2,0:4.0
80954,9.87,187,1:28.0
80993,9.87,44,1:10.0
81104,9.87,182,1:10.0;2:32.0;3:368.0
81134,9.87,135,0:4.0;1:4.0;2:4.0;3:4.0
81182,9.87,2,0:4.0
81196,9.87,52,1:36.0;2:36.0
81214,9.87,22,3:48.0
81226,9.87,98,2:200.0
81229,9.87,199,1:22.0
81238,9.87,198,2:32.0
81262,9.87,6,0:4.0
81401,9.87,4,1:4.0
81442,9.87,187,0:4.0;2:36.0
81657,9.87,54,1:22.0
81732,9.87,198,2:24.0
81735,9.87,54,1:22.0;2:22.0
81846,9.87,16,3:36.0
81940,9.87,198,1:34.0
82032,9.87,5,1:10.0
82044,9.87,6,0:4.0
82056,9.87,142,3:288.0
82093,9.87,32,1:22.0
82130,9.87,3,0:4.0
82189,9.87,199,1:22.0
82190,9.87,4,0:4.0
82290,9.87,2,0:4.0
82340,9.87,198,2:56.0
82434,9.87,2,0:4.0
82451,9.87,199,1:4.0
82480,9.87,6,0:4.0
82487,9.87,32,1:22.0
82492,9.87,2,1:8.0;2:8.0;3:8.0
82506,9.87,198,2:24.0
82512,9.87,198,1:20.0;2:104.0
82653,9.87,7,1:4.0
82730,9.87,198,0:4.0
82853,9.87,17,1:4.0;2:4.0
82892,9.87,4,0:4.0
82916,9.87,70,0:4.0
82934,9.87,3,0:4.0
83022,9.87,146,0:4.0;1:4.0;2:4.0;3:4.0
83067,9.87,199,1:8.0
83133,9.87,27,1:8.0
83134,9.87,185,1:12.0
83146,9.87,33,1:28.0
83158,9.87,3,1:10.0
83204,9.87,198,0:4.0
83219,9.87,199,1:32.0
83366,9.87,23,1:20.0
83392,9.87,148,2:40.0
83418,9.87,2,0:4.0
83469,9.87,11,1:8.0
83541,9.87,26,1:22.0
83549,9.87,199,1:8.0
83600,9.87,12,0:4.0
83609,9.87,48,1:14.0
83676,9.87,8,0:4.0
83751,9.87,199,1:8.0
83776,9.87,23,1:20.0
83804,9.87,175,2:56.0
83897,9.87,4,1:4.0
83934,9.87,123,0:4.0
84057,9.87,44,1:10.0;2:10.0
84071,9.87,21,1:22.0
84113,9.87,5,1:8.0
84140,9.87,38,1:16.0
84165,9.87,5,1:4.0
84224,9.87,198,1:20.0
84276,9.87,2,0:4.0
84323,9.87,44,1:10.0
84331,9.87,7,1:4.0
84348,9.87,198,2:40.0
84368,9.87,2,0:4.0
84390,9.87,53,1:44.0
84430,9.87,4,0:4.0
84440,9.87,58,1:80.0
84443,9.87,3,1:4.0
84506,9.87,198,1:28.0;2:28.0
84518,9.87,185,1:20.0
84776,9.87,4,0:4.0
84889,9.87,41,1:12.0
84894,9.87,52,1:12.0
84898,9.87,3,0:4.0
84918,9.87,12,0:4.0
84926,9.87,2,0:4.0
85021,9.87,21,1:22.0
85040,9.87,6,0:4.0
85061,9.87,19,1:16.0
85117,9.87,7,1:4.0
85296,9.86,198,2:126.0
85330,9.86,124,1:28.0
85343,9.86,9,1:4.0
85351,9.86,97,1:28.0
85471,9.86,199,1:14.0
85578,9.86,198,1:12.0;2:138.0
85583,9.86,5,1:4.0
85602,9.86,16,0:4.0
85609,9.86,23,1:16.0
85630,9.86,76,0:4.0;2:12.0;3:24.0
85688,9.86,82,2:16.0
85806,9.86,198,2:32.0
85825,9.86,199,1:4.0
85840,9.86,25,1:36.0
86066,9.86,2,0:4.0
86082,9.86,118,2:40.0
86105,9.86,1,1:4.0
86140,9.86,10,1:8.0;2:8.0
86184,9.86,52,1:12.0
86272,9.86,7,1:12.0
86282,9.86,198,0:4.0
86359,9.86,15,1:8.0
86403,9.86,55,1:16.0
86466,9.86,12,0:4.0
86608,9.86,106,1:36.0;3:216.0
86664,9.86,4,0:4.0
86728,9.86,198,1:8.0
86732,9.86,8,1:10.0
86758,9.86,198,1:28.0
86765,9.86,34,1:28.0
86768,9.86,2,0:4.0
86840,9.86,198,1:152.0
86924,9.86,16,0:4.0
87082,9.86,198,0:4.0
87122,9.86,103,1:20.0;2:20.0
87159,9.86,181,1:8.0
87221,9.86,9,1:4.0
87238,9.86,3,0:4.0
87368,9.86,8,0:4.0
87388,9.86,6,0:4.0
87440,9.86,52,1:8.0
87445,9.86,38,1:4.0
87527,9.86,17,1:4.0
87540,9.86,6,0:4.0
87596,9.86,198,3:192.0
87598,9.86,88,1:36.0
87676,9.86,19,1:28.0
87758,9.86,198,1:10.0
87824,9.86,8,1:8.0
87830,9.86,198,2:140.0
88097,9.86,21,1:22.0
88098,9.86,139,3:84.0
88130,9.86,198,0:4.0;2:16.0;3:34.0
88164,9.86,15,0:4.0
88284,9.86,198,3:204.0
88384,9.86,6,0:4.0
88417,9.86,1,1:4.0
88482,9.86,193,1:36.0;3:98.0
88504,9.86,4,1:8.0
88550,9.86,8,1:20.0;2:20.0;3:20.0
88630,9.86,198,1:20.0
88684,9.86,2,0:4.0
88688,9.86,154,2:48.0;3:312.0
88708,9.86,88,1:20.0;3:180.0
88754,9.86,6,0:4.0
88756,9.86,2,0:4.0
88759,9.86,5,1:8.0
88772,9.86,38,2:20.0
88790,9.86,12,1:28.0
88807,9.86,13,1:4.0
88946,9.86,2,0:4.0
89085,9.86,17,1:4.0
89212,9.86,4,1:8.0
89216,9.86,198,1:34.0
89242,9.86,96,2:196.0
89396,9.86,13,1:10.0
89398,9.86,2,0:4.0
89421,9.86,27,1:28.0;2:28.0
89474,9.86,198,1:8.0
89545,9.86,35,1:8.0;2:8.0
89560,9.86,2,0:4.0
89565,9.86,35,1:8.0
89572,9.86,2,0:4.0
89584,9.86,16,1:36.0
89600,9.86,6,0:4.0
89604,9.86,142,3:288.0
