ep,temp,t_real,checks
46401,9.93,17,1:4.0
46417,9.93,14,1:12.0
46466,9.93,16,0:4.0
46550,9.93,48,0:4.0
46594,9.93,3,0:4.0
46624,9.93,8,0:4.0
46661,9.93,199,1:4.0
46707,9.93,97,1:28.0
46712,9.93,198,2:144.0
46736,9.93,6,0:4.0
46751,9.93,199,1:4.0
46788,9.93,198,1:8.0
46861,9.93,5,1:8.0
46882,9.93,2,0:4.0
46920,9.93,198,0:4.0;3:84.0
46969,9.93,3,1:8.0
47032,9.93,18,1:16.0
47039,9.93,199,1:12.0
47074,9.93,4,1:8.0;2:8.0
47223,9.93,9,1:8.0
47268,9.93,198,2:252.0
47279,9.93,13,1:4.0;2:4.0
47368,9.93,3,0:4.0
47458,9.92,58,0:4.0
47483,9.92,21,1:22.0;2:22.0
47564,9.92,189,1:382.0
47588,9.92,2,1:8.0;2:8.0;3:8.0
47610,9.92,68,1:28.0
47676,9.92,10,1:10.0
47705,9.92,68,1:8.0
47716,9.92,198,3:74.0
47754,9.92,198,1:10.0
47800,9.92,2,0:4.0
47808,9.92,6,0:4.0
47934,9.92,7,1:12.0
47992,9.92,28,1:20.0
48005,9.92,3,1:4.0
48067,9.92,3,1:4.0
48098,9.92,58,3:120.0
48366,9.92,4,1:8.0
48400,9.92,-2,2:72.0;3:252.0
48450,9.92,2,1:8.0
48574,9.92,198,0:4.0
48584,9.92,2,0:4.0
48624,9.92,52,1:36.0
48668,9.92,198,0:4.0
48762,9.92,22,1:12.0
48820,9.92,88,1:36.0;2:36.0
48868,9.92,198,1:28.0
48882,9.92,124,1:28.0
48900,9.92,198,3:162.0
49128,9.92,110,0:4.0;1:4.0;3:16.0
49158,9.92,16,0:4.0
49165,9.92,3,1:4.0
49318,9.92,8,0:4.0
49410,9.92,198,2:32.0
49440,9.92,40,1:8.0
49448,9.92,25,1:36.0
49456,9.92,2,0:4.0
49543,9.92,8,1:12.0
49560,9.92,38,1:20.0
49632,9.92,3,0:4.0
49674,9.92,89,1:28.0;2:28.0;3:28.0
49698,9.92,80,3:60.0
49718,9.92,2,0:4.0
49719,9.92,4,1:4.0
49746,9.92,2,0:4.0
49820,9.92,198,1:34.0
49889,9.92,3,1:4.0
49893,9.92,3,1:4.0
49898,9.92,65,3:134.0
49995,9.92,35,1:8.0
50001,9.92,4,1:4.0
50050,9.92,2,0:4.0
50155,9.92,4,1:4.0
50194,9.92,16,0:4.0
50267,9.92,179,1:40.0
50376,9.92,23,1:20.0
50436,9.92,50,2:104.0
50583,9.92,76,1:22.0
50586,9.92,3,0:4.0
50633,9.92,199,1:8.0
50671,9.92,97,1:28.0
50689,9.92,7,1:4.0
50771,9.92,9,1:4.0
50774,9.92,137,1:10.0;3:70.0
50878,9.92,43,1:36.0
50890,9.92,198,1:26.0
50938,9.92,198,2:196.0
50982,9.92,198,1:20.0
51094,9.92,198,2:80.0
51138,9.92,198,1:12.0
51218,9.92,110,0:4.0
51309,9.92,41,1:28.0
51312,9.92,18,1:20.0;2:20.0
51332,9.92,40,1:28.0
51346,9.92,12,0:4.0
51414,9.92,6,0:4.0
51458,9.92,198,2:80.0
51586,9.92,8,0:4.0
51678,9.92,10,1:8.0
51684,9.92,29,0:4.0;2:10.0
51709,9.92,49,1:20.0
51768,9.92,8,0:4.0
51808,9.92,82,1:12.0
51812,9.92,16,0:4.0
51910,9.92,8,0:4.0
51919,9.92,179,1:8.0
51924,9.92,12,0:4.0
51981,9.92,199,1:4.0
52083,9.92,3,1:4.0
52103,9.92,3,1:4.0
52134,9.92,190,1:16.0;3:96.0
52146,9.92,198,1:10.0
52202,9.92,4,1:12.0;2:12.0;3:12.0
52224,9.92,198,1:8.0;2:52.0
52242,9.92,198,2:180.0
52256,9.92,198,1:28.0
52272,9.92,198,1:20.0
52405,9.92,3,1:4.0
52444,9.92,198,2:32.0
52469,9.92,199,1:28.0
52494,9.92,28,1:12.0
52556,9.92,23,1:20.0
52636,9.92,8,1:10.0;2:10.0
52666,9.92,33,1:10.0
52688,9.92,2,0:4.0
52714,9.92,4,0:4.0
52733,9.92,199,1:4.0
52839,9.92,15,1:8.0
52888,9.92,198,1:16.0
52940,9.92,10,1:8.0
52980,9.92,18,1:8.0
53305,9.92,199,1:8.0
53358,9.92,23,1:20.0
53374,9.92,6,0:4.0
53390,9.92,52,1:12.0
53452,9.92,68,1:20.0
53458,9.92,16,0:4.0
53501,9.92,15,1:16.0
53507,9.92,26,1:22.0
53528,9.92,43,1:36.0
53646,9.92,10,1:10.0
53665,9.92,27,1:14.0
53704,9.91,198,3:50.0
53720,9.91,8,0:4.0
53727,9.91,199,1:12.0
53749,9.91,17,1:4.0
53774,9.91,26,1:28.0
53780,9.91,124,0:4.0
53791,9.91,8,1:12.0
53801,9.91,11,1:16.0
53838,9.91,59,1:8.0
53861,9.91,199,1:4.0
53974,9.91,198,3:18.0
53980,9.91,35,1:20.0
54074,9.91,70,1:36.0
54224,9.91,94,1:8.0
54318,9.91,2,1:8.0;2:8.0;3:8.0
54334,9.91,8,0:4.0
54336,9.91,10,1:8.0
54370,9.91,4,0:4.0
54481,9.91,199,1:8.0
54486,9.91,4,1:8.0
54554,9.91,198,1:36.0;2:76.0
54685,9.91,13,1:28.0
54745,9.91,27,1:8.0
54754,9.91,16,0:4.0
54784,9.91,10,1:16.0
54872,9.91,133,3:270.0
54949,9.91,14,1:12.0
55010,9.91,58,0:4.0;2:12.0
55037,9.91,17,1:12.0
55058,9.91,155,2:84.0
55260,9.91,8,0:4.0
55332,9.91,12,0:4.0
55368,9.91,100,3:96.0
55444,9.91,12,0:4.0
55451,9.91,25,1:4.0;2:4.0
55601,9.91,23,1:16.0
55622,9.91,6,1:8.0
55643,9.91,199,1:8.0
55664,9.91,4,0:4.0
55816,9.91,52,1:36.0
55831,9.91,5,1:12.0;2:12.0
56003,9.91,9,1:4.0
56082,9.91,12,0:4.0
56112,9.91,6,0:4.0
56134,9.91,198,3:144.0
56228,9.91,198,1:36.0
56424,9.91,4,0:4.0
56438,9.91,198,3:216.0
56452,9.91,198,1:8.0
56519,9.91,13,1:4.0
56560,9.91,4,0:4.0
56649,9.91,4,1:4.0
56662,9.91,3,0:4.0
56690,9.91,23,1:34.0
56708,9.91,3,0:4.0
56740,9.91,198,1:20.0
56753,9.91,199,1:10.0
56764,9.91,3,0:4.0
56791,9.91,5,1:4.0
56817,9.91,5,1:4.0
56844,9.91,198,1:8.0
56862,9.91,6,0:4.0
56874,9.91,4,1:8.0
57000,9.91,8,0:4.0
57004,9.91,8,0:4.0
57008,9.91,6,1:8.0
57118,9.91,198,1:12.0
57180,9.91,26,1:28.0
57218,9.91,8,1:8.0
57294,9.91,58,1:16.0
57302,9.91,2,0:4.0
57384,9.91,2,0:4.0
57474,9.91,14,1:8.0
57487,9.91,55,1:22.0
57609,9.91,199,1:16.0
57610,9.91,6,0:4.0
57680,9.91,2,0:4.0
57682,9.91,4,0:4.0
58027,9.91,4,1:4.0
58140,9.91,68,1:28.0
58282,9.91,10,1:16.0;2:16.0
58304,9.91,12,0:4.0
58340,9.91,13,1:10.0
58379,9.91,199,1:8.0
58424,9.91,16,0:4.0
58477,9.91,13,1:4.0
58520,9.91,8,0:4.0
58670,9.91,198,2:70.0
58680,9.91,122,1:22.0;2:248.0
58699,9.91,1,1:4.0
58702,9.91,2,0:4.0
58816,9.91,12,0:4.0;1:4.0
58836,9.91,198,2:100.0
58848,9.91,2,0:4.0
58866,9.91,3,0:4.0
58898,9.91,118,2:24.0
58912,9.91,198,1:8.0
58983,9.91,34,1:4.0
59006,9.91,198,1:8.0
59045,9.91,199,1:22.0
59076,9.91,198,2:56.0
59245,9.91,69,1:28.0
59252,9.91,3,0:4.0
59294,9.91,12,0:4.0
59317,9.91,3,1:4.0
59468,9.91,198,2:20.0
59500,9.91,8,0:4.0
59529,9.91,13,1:4.0
59558,9.91,18,1:8.0
59614,9.91,46,0:4.0;1:4.0
59836,9.91,198,2:42.0
59873,9.91,7,1:8.0
59878,9.91,2,0:4.0
59898,9.91,12,0:4.0
59921,9.91,15,1:4.0
59922,9.91,198,2:144.0
59940,9.91,26,1:8.0
59942,9.91,198,1:8.0
60169,9.90,55,1:28.0
60174,9.90,10,2:24.0
60353,9.90,5,1:12.0
60416,9.90,198,1:16.0
60420,9.90,3,0:4.0
60431,9.90,19,1:8.0
60492,9.90,2,0:4.0
60502,9.90,7,1:12.0
60660,9.90,2,0:4.0;1:4.0
60664,9.90,4,0:4.0
60666,9.90,3,0:4.0
60902,9.90,8,0:4.0
60914,9.90,96,1:28.0;2:28.0
60946,9.90,6,1:8.0
61017,9.90,103,1:10.0
61096,9.90,68,0:4.0
61124,9.90,3,0:4.0
61168,9.90,198,1:8.0
61198,9.90,4,0:4.0
61208,9.90,198,0:4.0
61237,9.90,27,1:8.0
61272,9.90,198,3:120.0
61314,9.90,74,1:8.0
61320,9.90,25,2:54.0
61366,9.90,5,1:10.0
61448,9.90,2,0:4.0
61473,9.90,9,1:10.0
61526,9.90,4,2:12.0
61554,9.90,198,1:36.0;2:188.0
61564,9.90,40,1:12.0;2:12.0
61596,9.90,20,1:12.0
61608,9.90,16,1:36.0
61644,9.90,198,2:30.0
61704,9.90,12,0:4.0
61803,9.90,35,1:8.0
61808,9.90,198,0:4.0
61828,9.90,8,1:10.0
61830,9.90,18,1:20.0
61853,9.90,13,1:4.0
61862,9.90,79,0:4.0
61888,9.90,198,0:4.0
61918,9.90,23,0:4.0;3:12.0
61919,9.90,43,1:44.0
61932,9.90,198,2:70.0
62018,9.90,198,1:324.0
62082,9.90,2,0:4.0
62204,9.90,6,0:4.0
62342,9.90,16,0:4.0
62378,9.90,4,0:4.0
62430,9.90,23,1:20.0
62526,9.90,198,1:8.0
62564,9.90,198,1:20.0;2:80.0
62576,9.90,16,2:36.0
62579,9.90,7,1:4.0
62613,9.90,9,1:4.0
62776,9.90,74,2:48.0
62928,9.90,198,1:20.0
62932,9.90,4,0:4.0
63043,9.90,29,1:12.0
63048,9.90,2,0:4.0
63075,9.90,17,1:12.0
63093,9.90,9,1:4.0
63102,9.90,2,0:4.0
63166,9.90,142,1:36.0;3:288.0
63208,9.90,198,0:4.0
63209,9.90,199,1:22.0
63238,9.90,198,1:104.0
63304,9.90,4,0:4.0
63340,9.90,2,0:4.0;1:4.0
63354,9.90,4,0:4.0
63407,9.90,4,1:4.0
63420,9.90,8,1:8.0
63481,9.90,7,1:8.0
63584,9.90,198,2:56.0
63638,9.90,2,0:4.0
63698,9.90,16,0:4.0
63720,9.90,18,1:8.0
63946,9.90,4,0:4.0
63962,9.90,198,1:16.0
64037,9.90,4,1:10.0
64070,9.90,10,1:8.0
64096,9.90,13,1:20.0;2:20.0
64183,9.90,199,1:88.0;2:88.0
64226,9.90,198,0:4.0;2:36.0
64268,9.90,16,1:12.0
64284,9.90,3,0:4.0
64449,9.90,7,1:4.0
64574,9.90,38,1:20.0
64596,9.90,10,0:4.0;1:4.0
64612,9.90,6,1:8.0
64626,9.90,2,0:4.0
64656,9.90,8,0:4.0
64710,9.90,198,0:4.0
64712,9.90,4,0:4.0
64728,9.90,198,0:4.0
64796,9.90,198,1:10.0
64824,9.90,2,0:4.0
64925,9.90,125,1:28.0
64928,9.90,6,0:4.0
64950,9.90,152,1:44.0;2:44.0
64970,9.90,20,1:10.0;3:14.0
65024,9.90,106,3:108.0
65292,9.90,2,0:4.0
65342,9.90,23,1:20.0
65380,9.90,4,1:8.0
65436,9.90,78,1:8.0
65456,9.90,198,0:4.0
65458,9.90,4,1:8.0
65584,9.90,43,1:36.0
65742,9.90,33,1:10.0
65818,9.90,198,3:72.0
65909,9.90,23,1:12.0;2:12.0
65911,9.90,199,1:8.0
65932,9.90,128,0:4.0;3:40.0
65981,9.90,5,1:8.0
66054,9.90,155,2:70.0
66148,9.90,158,0:4.0;2:8.0
66173,9.90,24,1:12.0;2:12.0
66189,9.90,199,1:8.0
66240,9.90,7,1:12.0
66268,9.90,5,1:10.0
66345,9.89,3,1:4.0
66441,9.89,38,1:26.0
66442,9.89,103,1:28.0;3:42.0
66460,9.89,12,0:4.0
66481,9.89,24,1:10.0
66488,9.89,198,1:8.0
66587,9.89,7,1:8.0
66692,9.89,13,1:10.0
66714,9.89,198,2:196.0
66724,9.89,28,1:20.0
66734,9.89,198,1:20.0
66856,9.89,4,0:4.0
66894,9.89,8,0:4.0
66897,9.89,5,1:4.0
66960,9.89,6,0:4.0
67077,9.89,27,1:28.0
67187,9.89,7,1:8.0;2:8.0
67341,9.89,5,1:12.0
67346,9.89,103,3:140.0
67362,9.89,6,0:4.0
67369,9.89,19,1:8.0
67399,9.89,23,1:12.0;2:12.0
67508,9.89,6,0:4.0
67512,9.89,198,3:64.0
67530,9.89,2,0:4.0
67545,9.89,57,1:28.0
67677,9.89,3,1:4.0
67742,9.89,3,0:4.0
67804,9.89,2,1:8.0;2:8.0;3:8.0
67829,9.89,199,1:14.0
67860,9.89,3,0:4.0
67871,9.89,19,1:16.0
67894,9.89,3,0:4.0
67989,9.89,3,1:4.0
67990,9.89,22,1:16.0
68058,9.89,22,1:12.0
68088,9.89,2,0:4.0
68099,9.89,123,1:4.0
68220,9.89,6,0:4.0
68245,9.89,4,1:4.0
68280,9.89,4,1:8.0
68342,9.89,198,2:60.0
68582,9.89,12,0:4.0
68716,9.89,3,0:4.0
68717,9.89,9,1:4.0
68722,9.89,43,1:12.0
68795,9.89,17,1:4.0
68798,9.89,3,0:4.0
68933,9.89,98,1:22.0
68940,9.89,43,1:36.0
68958,9.89,3,0:4.0
69004,9.89,158,3:320.0
69131,9.89,199,1:8.0
69132,9.89,4,0:4.0
69252,9.89,154,2:24.0
69347,9.89,1,1:4.0
69376,9.89,2,0:4.0
69440,9.89,16,1:8.0
69456,9.89,29,3:30.0
69573,9.89,7,1:8.0
69580,9.89,58,1:16.0
69602,9.89,8,1:8.0
69740,9.89,3,0:4.0
69742,9.89,198,1:36.0
69765,9.89,11,1:16.0
69826,9.89,6,0:4.0
69855,9.89,97,1:28.0
69914,9.89,198,2:100.0
70056,9.89,6,0:4.0;1:4.0
70175,9.89,34,1:28.0
70248,9.89,2,0:4.0
70298,9.89,2,0:4.0
70310,9.89,4,1:8.0
70337,9.89,23,1:12.0;2:12.0
70358,9.89,30,1:16.0
70373,9.89,3,1:4.0
70453,9.89,9,1:4.0
70458,9.89,8,1:10.0
70556,9.89,6,0:4.0
70572,9.89,4,1:8.0
70586,9.89,198,3:162.0
70666,9.89,3,0:4.0
70723,9.89,19,1:8.0
70799,9.89,29,1:12.0
70826,9.89,198,2:108.0
70943,9.89,5,1:4.0
71053,9.89,3,1:4.0
71084,9.89,12,0:4.0
71141,9.89,10,1:22.0;2:22.0;3:0.0
71144,9.89,133,0:4.0
71174,9.89,22,1:8.0;2:8.0
71228,9.89,154,1:16.0
71390,9.89,16,1:12.0
71407,9.89,199,1:28.0
71454,9.89,4,0:4.0
71470,9.89,43,1:8.0
71561,9.89,199,1:28.0
71570,9.89,8,0:4.0
71578,9.89,4,1:8.0
71597,9.89,125,1:28.0
71643,9.89,199,1:16.0
71719,9.89,199,1:4.0
71790,9.89,198,1:12.0
71878,9.89,4,1:12.0
71926,9.89,28,0:4.0
71938,9.89,198,0:4.0
71950,9.89,6,0:4.0
71958,9.89,2,0:4.0
72022,9.89,3,0:4.0
72235,9.89,9,1:8.0
72266,9.89,4,0:4.0
72375,9.89,68,1:12.0;2:12.0
72390,9.89,3,0:4.0
72464,9.89,38,1:20.0
72572,9.89,198,2:252.0
72579,9.89,7,1:8.0
72604,9.89,3,0:4.0
72716,9.88,110,0:4.0
72746,9.88,68,1:20.0
72765,9.88,71,1:16.0
72862,9.88,3,0:4.0
72934,9.88,4,0:4.0
72941,9.88,43,1:12.0
73116,9.88,3,0:4.0
73165,9.88,9,1:4.0
73168,9.88,3,0:4.0
73288,9.88,198,1:8.0
73310,9.88,198,2:42.0
73394,9.88,88,1:36.0
73418,9.88,2,0:4.0
73436,9.88,3,0:4.0
73550,9.88,4,0:4.0
73570,9.88,4,0:4.0
73638,9.88,26,1:8.0
73650,9.88,4,0:4.0
73676,9.88,2,0:4.0;1:4.0
73742,9.88,6,0:4.0
73778,9.88,10,1:8.0
73856,9.88,178,2:60.0
73858,9.88,198,0:4.0
74027,9.88,4,1:4.0;2:4.0
74094,9.88,10,0:4.0
74099,9.88,199,1:8.0
74100,9.88,63,0:4.0;2:10.0
74181,9.88,175,1:88.0
74205,9.88,71,1:16.0
74308,9.88,8,0:4.0
74314,9.88,198,1:16.0
74340,9.88,198,2:324.0
74400,9.88,25,1:36.0
74401,9.88,5,1:4.0;2:4.0
74706,9.88,198,2:72.0
74772,9.88,3,0:4.0
74806,9.88,2,1:8.0;2:8.0;3:8.0
74858,9.88,198,2:24.0
74949,9.88,5,1:4.0
74951,9.88,199,1:4.0
75008,9.88,4,0:4.0
75118,9.88,198,0:4.0
75131,9.88,17,1:4.0
75171,9.88,7,1:4.0;2:4.0
75256,9.88,198,0:4.0
75288,9.88,2,0:4.0
75302,9.88,61,1:28.0
75304,9.88,4,0:4.0
75310,9.88,28,3:30.0
75325,9.88,11,1:10.0
75355,9.88,41,1:28.0
75421,9.88,3,1:4.0
75459,9.88,4,1:4.0
75496,9.88,6,0:4.0;1:4.0
75600,9.88,12,1:28.0
75718,9.88,198,3:96.0
75886,9.88,198,1:16.0
75907,9.88,19,1:10.0
75932,9.88,198,0:4.0;1:4.0
76000,9.88,4,1:8.0
76066,9.88,48,1:16.0
76067,9.88,17,1:4.0
76072,9.88,6,0:4.0
76090,9.88,28,2:12.0
76254,9.88,198,3:48.0
76313,9.88,53,1:12.0
76316,9.88,198,2:80.0;3:240.0
76372,9.88,198,2:156.0
76382,9.88,8,0:4.0;1:4.0
76456,9.88,6,0:4.0
76544,9.88,10,1:16.0
76556,9.88,12,0:4.0
76650,9.88,2,0:4.0
76653,9.88,21,1:22.0
76662,9.88,16,0:4.0
76790,9.88,88,1:36.0;2:36.0
76820,9.88,2,0:4.0
76844,9.88,141,0:4.0;1:4.0;3:104.0
76876,9.88,198,0:4.0
76914,9.88,12,0:4.0
76923,9.88,21,1:22.0
76938,9.88,96,1:28.0
76992,9.88,5,1:10.0
77024,9.88,198,1:20.0
77040,9.88,2,0:4.0
77044,9.88,38,1:20.0
77072,9.88,158,1:10.0
77118,9.88,34,2:72.0
77246,9.88,2,0:4.0
77295,9.88,13,1:4.0
77410,9.88,198,2:34.0
77438,9.88,198,3:180.0
77462,9.88,16,0:4.0
77520,9.88,4,0:4.0
77602,9.88,88,0:4.0
77623,9.88,23,1:12.0
77663,9.88,13,1:4.0
77806,9.88,4,0:4.0
77818,9.88,16,0:4.0;2:36.0
77876,9.88,13,1:20.0
77934,9.88,13,1:12.0;2:12.0
77940,9.88,20,0:4.0
78027,9.88,97,1:28.0
78030,9.88,19,1:28.0;2:28.0
78092,9.88,198,1:8.0
78270,9.88,10,1:16.0;2:16.0
78354,9.88,198,1:16.0
78374,9.88,2,0:4.0
78382,9.88,198,1:28.0;2:28.0
78444,9.88,2,0:4.0
78494,9.88,198,3:324.0
78500,9.88,198,0:4.0
78530,9.88,2,0:4.0
78534,9.88,98,0:4.0
78612,9.88,198,1:36.0
78737,9.88,13,1:4.0
78831,9.88,23,1:16.0
78861,9.88,4,1:4.0
78882,9.88,12,0:4.0
78926,9.88,148,3:100.0
78938,9.88,52,1:36.0
79025,9.87,4,1:4.0
79128,9.87,198,1:20.0
79208,9.87,12,0:4.0
79273,9.87,17,1:12.0
79401,9.87,199,1:4.0
79539,9.87,59,1:80.0
79601,9.87,199,1:12.0;2:12.0
79613,9.87,17,1:4.0
79647,9.87,199,1:4.0
79735,9.87,6,1:4.0
79747,9.87,23,1:8.0
79798,9.87,106,2:24.0;3:216.0
79812,9.87,4,1:8.0
79822,9.87,2,0:4.0
79828,9.87,125,1:16.0
79869,9.87,55,1:28.0
79896,9.87,2,0:4.0
79934,9.87,61,3:36.0
79950,9.87,2,0:4.0;1:4.0
80006,9.87,198,0:4.0
80013,9.87,26,1:22.0
80020,9.87,38,1:20.0;2:20.0
80030,9.87,3,1:10.0;2:10.0;3:10.0
80031,9.87,199,1:28.0
80062,9.87,198,3:128.0
80235,9.87,15,1:22.0
80292,9.87,2,0:4.0
80298,9.87,193,1:8.0
80316,9.87,6,0:4.0
80389,9.87,24,1:10.0
80426,9.87,2,0:4.0
80457,9.87,5,1:4.0
80540,9.87,38,0:4.0
80597,9.87,11,1:8.0
80605,9.87,11,1:16.0
80706,9.87,2,0:4.0
80952,9.87,145,1:28.0
80991,9.87,44,1:10.0
81102,9.87,182,1:10.0;2:32.0;3:368.0
81132,9.87,198,0:4.0;1:4.0;2:4.0;3:4.0
81180,9.87,2,0:4.0
81194,9.87,70,1:36.0;2:36.0
81227,9.87,199,1:28.0
81260,9.87,6,0:4.0
81353,9.87,4,1:4.0
81399,9.87,4,1:4.0
81440,9.87,187,0:4.0;2:36.0
81566,9.87,198,3:288.0
81578,9.87,16,1:12.0
81655,9.87,54,1:22.0
82008,9.87,2,0:4.0
82032,9.87,6,0:4.0
82060,9.87,103,0:4.0
82126,9.87,2,0:4.0
82140,9.87,6,1:8.0;2:8.0
82282,9.87,12,0:4.0
82290,9.87,10,0:4.0
82340,9.87,198,2:56.0
82434,9.87,2,0:4.0
82451,9.87,199,1:4.0
82480,9.87,8,0:4.0
82487,9.87,23,1:16.0
82512,9.87,198,1:20.0;2:130.0
82653,9.87,7,1:4.0
82730,9.87,198,0:4.0
82853,9.87,17,1:4.0;2:4.0
82892,9.87,6,0:4.0
82916,9.87,40,0:4.0
82934,9.87,2,0:4.0
83098,9.87,3,0:4.0
83162,9.87,198,2:20.0
83221,9.87,199,1:20.0
83368,9.87,23,1:20.0
83394,9.87,166,2:56.0
83420,9.87,198,0:4.0
83471,9.87,11,1:8.0
83543,9.87,26,1:22.0
83551,9.87,199,1:8.0
83602,9.87,12,0:4.0
83611,9.87,48,1:14.0
83665,9.87,35,1:8.0;2:8.0
83702,9.87,126,1:8.0
83753,9.87,199,1:8.0
83778,9.87,38,1:20.0
83806,9.87,198,2:56.0
83899,9.87,4,1:4.0
83936,9.87,76,0:4.0
84084,9.87,78,2:12.0
84085,9.87,23,1:16.0
84115,9.87,5,1:8.0
84167,9.87,5,1:4.0
84226,9.87,146,1:28.0;3:140.0
84230,9.87,198,1:28.0
84278,9.87,2,0:4.0
84325,9.87,44,1:10.0
84333,9.87,5,1:4.0
84350,9.87,198,2:32.0
84370,9.87,2,0:4.0
84434,9.87,8,0:4.0
84444,9.87,43,1:36.0
84620,9.87,2,0:4.0
84674,9.87,6,1:8.0
84742,9.87,124,2:252.0
84744,9.87,3,0:4.0
84778,9.87,4,0:4.0
84891,9.87,41,1:12.0
84896,9.87,28,1:12.0
84900,9.87,3,0:4.0
84920,9.87,8,0:4.0
84928,9.87,2,0:4.0
84996,9.87,18,1:8.0
85023,9.87,27,1:28.0
85042,9.87,4,0:4.0
85063,9.87,15,1:16.0
85119,9.87,7,1:4.0
85284,9.86,2,0:4.0
85336,9.86,4,0:4.0
85340,9.86,43,1:36.0
85452,9.86,4,1:8.0
85462,9.86,198,0:4.0
85534,9.86,198,0:4.0
85550,9.86,3,0:4.0
85624,9.86,38,1:20.0
85628,9.86,8,1:8.0
85653,9.86,-5,1:8.0;2:8.0;3:-26.7
85665,9.86,13,1:4.0
85668,9.86,62,3:64.0
85831,9.86,199,1:4.0
85846,9.86,25,1:36.0
85896,9.86,14,1:8.0
86072,9.86,2,0:4.0
86111,9.86,1,1:4.0
86120,9.86,52,1:36.0
86181,9.86,3,1:4.0
86203,9.86,4,1:4.0
86365,9.86,15,1:8.0
86409,9.86,55,1:16.0
86472,9.86,8,0:4.0
86614,9.86,133,1:36.0;3:270.0
86670,9.86,4,0:4.0
86836,9.86,198,2:70.0
86930,9.86,16,0:4.0
87067,9.86,199,1:4.0
87088,9.86,198,0:4.0
87128,9.86,103,1:20.0
87165,9.86,153,1:8.0
87227,9.86,9,1:4.0
87236,9.86,198,1:8.0
87244,9.86,3,0:4.0
87320,9.86,198,1:56.0
87322,9.86,198,3:120.0
87324,9.86,33,1:10.0
87326,9.86,16,0:4.0;1:4.0
87336,9.86,198,1:36.0
87450,9.86,46,1:8.0
87534,9.86,198,1:36.0
87636,9.86,198,2:140.0
87676,9.86,2,0:4.0
87681,9.86,199,1:8.0
87682,9.86,38,1:20.0
87704,9.86,14,1:16.0
87757,9.86,19,1:8.0
87789,9.86,3,1:4.0
87890,9.86,198,1:8.0
87893,9.86,7,1:8.0
87896,9.86,103,0:4.0
87905,9.86,8,1:12.0
87908,9.86,198,0:4.0
88030,9.86,198,2:50.0
88087,9.86,199,1:4.0
88101,9.86,21,1:22.0
88102,9.86,198,3:134.0
88134,9.86,198,0:4.0;2:16.0
88168,9.86,15,0:4.0
88288,9.86,198,3:340.0
88388,9.86,4,0:4.0
88421,9.86,1,1:4.0
88486,9.86,193,1:36.0
88508,9.86,4,1:8.0
88554,9.86,8,1:20.0;2:20.0;3:20.0
88634,9.86,198,1:20.0
88688,9.86,2,0:4.0
88692,9.86,198,2:48.0
88712,9.86,48,1:20.0;3:100.0
88758,9.86,6,0:4.0
88760,9.86,2,0:4.0
88763,9.86,5,1:8.0
88797,9.86,199,1:12.0
88950,9.86,2,0:4.0
89089,9.86,17,1:4.0
89164,9.86,198,3:264.0
89220,9.86,19,1:28.0;2:28.0
89246,9.86,68,2:140.0
89348,9.86,198,0:4.0;1:4.0
89400,9.86,13,1:10.0
89402,9.86,2,0:4.0
89425,9.86,27,1:28.0;2:28.0
89478,9.86,198,1:8.0
89549,9.86,35,1:8.0;2:8.0
89564,9.86,2,0:4.0
89569,9.86,35,1:8.0
89576,9.86,2,0:4.0
89588,9.86,16,1:36.0
89604,9.86,8,0:4.0
89608,9.86,98,3:200.0
89660,9.86,2,0:4.0
89691,9.86,1,1:4.0
89711,9.86,17,1:4.0
89746,9.86,198,1:28.0
89774,9.86,6,0:4.0;1:4.0
89792,9.86,198,2:30.0
89816,9.86,23,1:20.0
89819,9.86,3,1:4.0
89830,9.86,13,1:10.0
89907,9.86,9,1:4.0;2:4.0
89974,9.86,178,2:30.0
90054,9.86,2,0:4.0;1:4.0
90126,9.86,4,1:8.0
90152,9.86,40,1:12.0
90167,9.86,20,1:4.0
90170,9.86,4,0:4.0
90203,9.86,4,1:4.0
90211,9.86,26,1:22.0
90385,9.86,27,1:8.0
90463,9.86,4,1:4.0
90518,9.86,10,1:12.0;2:12.0
90768,9.86,2,0:4.0
90851,9.86,3,1:8.0
90877,9.86,3,1:4.0
90910,9.86,10,1:8.0
90948,9.86,70,1:36.0
90976,9.86,198,2:20.0
91060,9.86,46,1:8.0
91070,9.86,198,1:12.0
91072,9.86,198,2:320.0
91082,9.86,118,3:80.0
91085,9.86,4,1:4.0
91143,9.86,199,1:12.0
91172,9.86,3,0:4.0
91205,9.86,135,1:8.0
91236,9.86,10,1:8.0
91256,9.86,196,1:8.0
91264,9.86,8,1:8.0
91378,9.86,198,3:162.0
91447,9.86,3,1:8.0
91452,9.86,38,0:4.0
91486,9.86,28,1:8.0;3:12.0
91506,9.86,82,3:168.0
91520,9.86,2,0:4.0
91590,9.85,7,1:12.0
91626,9.85,198,3:162.0
91685,9.85,17,1:4.0
91710,9.85,2,0:4.0
91752,9.85,198,0:4.0;2:8.0
91762,9.85,8,0:4.0
91796,9.85,198,2:80.0
91860,9.85,3,0:4.0
91884,9.85,198,1:80.0
91902,9.85,14,0:4.0;1:4.0
92036,9.85,2,0:4.0
92076,9.85,198,2:50.0;3:166.0
92248,9.85,25,1:36.0
92282,9.85,198,2:24.0
92368,9.85,2,0:4.0
